code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	serving_quantity	no_nutriments	additives_n	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutrition_grade_fr	nova_group	pnns_groups_1	pnns_groups_2	states	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
7622400013911	https://fr.openfoodfacts.org/produit/7622400013911	crochet-david	1363527406	1525011876	Côtes d'Or Orange Noir 70 %	Tablette de chocolat	100 g	Aluminium,carton	aluminium,carton	Côte d'Or,Kraft Foods	cote-d-or,kraft-foods	Snacks, Snacks sucrés, Confiseries, Chocolats, Chocolats noirs, Chocolats noirs à l'orange	en:snacks,en:sweet-snacks,en:confectioneries,en:chocolates,en:dark-chocolates,en:dark-chocolates-with-orange			Belgique	belgique	Point Vert	en:green-dot					La Ferté-Macé,France	Leclerc	France	Pâte de cacao*, sucre, beurre de cacao*, cacao fortement dégraissé*, zestes d'oranges confites (zestes d'orange 2,2%, dextrose, correcteur d'acidité : acide citrique, conservateur : _anhydride sulfureux_), _beurre_ concentré, arômes, émulsifiant : lécithine de _soja_. * Issu de fermes vérifiées par Rainforest Alliance, minimum 30% du cacao représentant minimum 30% du poids total.	anhydride sulfureux, beurre, soja	en:milk,en:soybeans,en:sulphur-dioxide-and-sulphites	Lait,Fruits à coque,Soja	en:milk,en:nuts,en:soybeans		0		3	en:e220,en:e322,en:e322i,en:e330	0			0			d	4	Sugary snacks	Chocolate products	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:dark-chocolates-with-orange	https://static.openfoodfacts.org/images/products/762/240/001/3911/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/762/240/001/3911/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/762/240/001/3911/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/762/240/001/3911/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/762/240/001/3911/ingredients_fr.12.400.jpg	https://static.openfoodfacts.org/images/products/762/240/001/3911/ingredients_fr.12.200.jpg	https://static.openfoodfacts.org/images/products/762/240/001/3911/nutrition_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/762/240/001/3911/nutrition_fr.13.200.jpg	2406		45.5	28																																			33.5	29.5									10	6.7				0.0254	0.01																																						2.2		66.92				18	18							
5056104502853	https://fr.openfoodfacts.org/produit/5056104502853	kiliweb	1507810849	1525010220	High Protein Chocolate Orange		70 g e	papier,tablette	papier,tablette	Myprotein	myprotein	Snacks, Snacks sucrés, Chocolats, Chocolats noirs, Chocolats aromatisés, Chocolats noirs aromatisés	en:snacks,en:sweet-snacks,en:chocolates,en:dark-chocolates,en:flavoured-chocolates,fr:chocolats-noirs-aromatises			Royaume-Uni	royaume-uni	Végétarien, Sans gluten, Vegetarian Society	en:vegetarian,en:gluten-free,en:vegetarian-society					France		France	Protein Chocolate [93%) (cocoa Butter, Whey Protein Isolate (_Milk_) (19 %), Cane Sugar, Cocoa Mass, Cocoa Powder, Natural Vanilla Flavour, Emulsifier [_Soy_ Lecithin)), Whey Protein (_Milk_) Crispies (7%) (Whey Protein Isolate [_Milk_), Rice Flour, Emulsifier (_Soy_ Lecithin), Natural Orange Oil).	Milk, Soy, Milk, Milk, Soy	en:milk,en:soybeans	Fruits à coque,Arachides	en:nuts,en:peanuts		0		0		0			0			d	4	Sugary snacks	Chocolate products	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	fr:chocolats-noirs-aromatises	https://static.openfoodfacts.org/images/products/505/610/450/2853/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/505/610/450/2853/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/505/610/450/2853/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/505/610/450/2853/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/505/610/450/2853/ingredients_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/505/610/450/2853/ingredients_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/505/610/450/2853/nutrition_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/505/610/450/2853/nutrition_fr.9.200.jpg	2230		34	20																																			26	20									8.2	27				0.1	0.0393700787401575																																						0		53				15	15							
3760027540053	https://fr.openfoodfacts.org/produit/3760027540053	kiliweb	1506098388	1524769897	Hàm Luông 80%					Erithaj	erithaj	Snacks, Snacks sucrés, Chocolats, Chocolats noirs	en:snacks,en:sweet-snacks,en:chocolates,en:dark-chocolates													France	fèves de cacao, beurre de cacao, sucre de canne (Peut conten\r des traces de gluten, fruits à coques). DARK CHOCOLATE. Cacao solids: 8026 m;nimum. Ingredients: cacao beans, cacao butter, cane sugar (May conta:n traces of gluten, nuts). DUNKLE SCHOKOLADE, Kakaoanteil mindestens 8006. Zutatcn : Kakaobohnen, Kakaobutteq Rohrzucker (Kann Spuren von Gluten, Nüssen enthalten).				en:nuts		0		0		0			0			d	3	Sugary snacks	Chocolate products	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:dark-chocolates	https://static.openfoodfacts.org/images/products/376/002/754/0053/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/376/002/754/0053/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/376/002/754/0053/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/376/002/754/0053/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/376/002/754/0053/ingredients_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/376/002/754/0053/ingredients_fr.10.200.jpg	https://static.openfoodfacts.org/images/products/376/002/754/0053/nutrition_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/376/002/754/0053/nutrition_fr.7.200.jpg	2330		38.7	28.6																																			33.1	29.1									9.1	13				0.015494	0.0061																																								80				17	17							
3173281403277	https://fr.openfoodfacts.org/produit/3173281403277	miles67off	1385221762	1524672497	Chocolat Noir 64% de cacao au quinoa Bio	Chocolat noir aux céréales croustillantes au quinoa issus de l'agriculture biologique	100 g e	carton,aluminium	carton,aluminium	Cémoi	cemoi	Snacks, Desserts, Snacks sucrés, Confiseries, Chocolats, Chocolats noirs, Chocolats noirs au quinoa	en:snacks,en:sweet-snacks,en:confectioneries,en:desserts,en:chocolates,en:dark-chocolates,fr:chocolats-noirs-au-quinoa	République dominicaine,Équateur	republique-dominicaine,equateur	France	france	Commerce équitable, Bio, Ecocert, Bio européen, FSC, Agriculture UE/Non UE, FR-BIO-01, FSC-C022488, FSC Mix, Fabriqué en France, Pur beurre de cacao, AB Agriculture Biologique, Bio-équitable, Élu produit de l'année, Élu produit de l'année 2017            	en:fair-trade,en:organic,en:certified-by-ecocert,en:eu-organic,en:fsc,en:eu-non-eu-agriculture,en:fr-bio-01,en:fsc-c022488,en:fsc-mix,en:made-in-france,en:pure-cocoa-butter,fr:ab-agriculture-biologique,fr:bio-equitable,fr:elu-produit-de-l-annee,fr:elu-produit-de-l-annee-2017					France	Carrefour	France	Pâte de cacao*, sucre*, billettes au quinoa* enrobées de caramel 8% (quinoa* 5 %, riz*, _avoine_*, sucre*, miel*, caramel*), beurre de cacao*, émulsifiant : lécithines de tournesol, extrait de vanille*.	avoine	en:gluten	Lait,Fruits à coque	en:milk,en:nuts		0		1	en:e322	0			0			d	4	Sugary snacks	Chocolate products	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	fr:chocolats-noirs-au-quinoa	https://static.openfoodfacts.org/images/products/317/328/140/3277/front_fr.25.400.jpg	https://static.openfoodfacts.org/images/products/317/328/140/3277/front_fr.25.200.jpg	https://static.openfoodfacts.org/images/products/317/328/140/3277/front_fr.25.400.jpg	https://static.openfoodfacts.org/images/products/317/328/140/3277/front_fr.25.200.jpg	https://static.openfoodfacts.org/images/products/317/328/140/3277/ingredients_fr.26.400.jpg	https://static.openfoodfacts.org/images/products/317/328/140/3277/ingredients_fr.26.200.jpg	https://static.openfoodfacts.org/images/products/317/328/140/3277/nutrition_fr.27.400.jpg	https://static.openfoodfacts.org/images/products/317/328/140/3277/nutrition_fr.27.200.jpg	2188		36	22																																			38	35									9.3	8				0.00762	0.003																																								64				18	18							
20014438	https://fr.openfoodfacts.org/produit/20014438	kiliweb	1489516330	1524664066	Chocolat noir extra fin 74%		100 g			Excelsior	excelsior	Snacks, Snacks sucrés, Chocolats, Chocolats noirs, Chocolats noirs extra fin	en:snacks,en:sweet-snacks,en:chocolates,en:dark-chocolates,en:extra-fine-black-chocolates													France							0										d		Sugary snacks	Chocolate products	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:extra-fine-black-chocolates	https://static.openfoodfacts.org/images/products/20014438/front_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/20014438/front_fr.13.200.jpg	https://static.openfoodfacts.org/images/products/20014438/front_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/20014438/front_fr.13.200.jpg	https://static.openfoodfacts.org/images/products/20014438/ingredients_fr.12.400.jpg	https://static.openfoodfacts.org/images/products/20014438/ingredients_fr.12.200.jpg	https://static.openfoodfacts.org/images/products/20014438/nutrition_fr.14.400.jpg	https://static.openfoodfacts.org/images/products/20014438/nutrition_fr.14.200.jpg	2218		36	22																																			33	27									14.6	11.1				0.03	0.0118110236220472																																								74				16	16							
5413415900202	https://fr.openfoodfacts.org/produit/5413415900202	openfoodfacts-contributors	1505326994	1524661510	Chocolat Bio Noir 74% Cacao Amandes Salees		70 g			TOHI	tohi	Snacks, Sweet snacks, Chocolates, Dark chocolates, Salted chocolates, Chocolates with almonds, Salted dark chocolates, Dark chocolates with almonds	en:snacks,en:sweet-snacks,en:chocolates,en:chocolates-with-almonds,en:dark-chocolates,en:salted-chocolates,en:dark-chocolates-with-almonds,en:salted-dark-chocolates					Bio	en:organic							Belgium, France	PATE DE CACAO, SUCRE DE CANNE, BEURRE DE CACAO, AMANDES SALEES (AMANDES*, SOJA, BLE, SEL), VANILLE.		en:gluten,en:nuts,en:soybeans				0		0		0			0			d	3	Sugary snacks	Chocolate products	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:salted-dark-chocolates	https://static.openfoodfacts.org/images/products/541/341/590/0202/front_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/541/341/590/0202/front_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/541/341/590/0202/front_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/541/341/590/0202/front_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/541/341/590/0202/ingredients_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/541/341/590/0202/ingredients_fr.10.200.jpg			2397		43.7	25																																			30	25									11	8				0.04	0.015748031496063																																								74				17	17							
5413415907409	https://fr.openfoodfacts.org/produit/5413415907409	kiliweb	1515350870	1524661374	Chocolat bio 88% cacao					Tohi	tohi	Snacks, Snacks sucrés, Chocolats, Chocolats noirs	en:snacks,en:sweet-snacks,en:chocolates,en:dark-chocolates					Bio, Bio européen    	en:organic,en:eu-organic							France	cocoA MASS*. CANE SUGAR*'. FAT REDUCED ZuuCOCuSuS 88%. ZUTATEN: KAKAOMASSE*. ROHRZUCKER* KAN SPOREN VAN SOJA. MELK. SCHAALVRUCHTEN. EIEREN EN BEVATTEN UlfRGUS TRACES OF soy. MILK TREE NUIS. EGGS AND WHEAT. ALLERGENE SPUREN	SOJA, MILK, EGGS, WHEAT	en:eggs,en:gluten,en:milk,en:soybeans		en:eggs,en:gluten,en:milk		0		0		0			0			d	3	Sugary snacks	Chocolate products	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:dark-chocolates	https://static.openfoodfacts.org/images/products/541/341/590/7409/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/541/341/590/7409/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/541/341/590/7409/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/541/341/590/7409/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/541/341/590/7409/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/541/341/590/7409/ingredients_fr.7.200.jpg			2397		46	28																																			18	11									7	11				0.03	0.0118110236220472																																								88				14	14							
5413415288300	https://fr.openfoodfacts.org/produit/5413415288300	kiliweb	1516740939	1524585407	Chocolat Noir 88% De Cacao		70 g			Dolfin	dolfin	Snacks, Snacks sucrés, Chocolats, Chocolats noirs	en:snacks,en:sweet-snacks,en:chocolates,en:dark-chocolates													France	I IOW MINIMUM I , JA,fRblÏ5À k, rRÀcrsorMf1(,						0		0		0			0			d	3	Sugary snacks	Chocolate products	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:dark-chocolates	https://static.openfoodfacts.org/images/products/541/341/528/8300/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/541/341/528/8300/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/541/341/528/8300/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/541/341/528/8300/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/541/341/528/8300/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/541/341/528/8300/ingredients_fr.7.200.jpg			2289		46	28																																			18	11									11	11				0.02	0.0078740157480315																																								88				13	13							
3347437004339	https://fr.openfoodfacts.org/produit/3347437004339	ethanpopov	1374177161	1524569107	Chocolat noir 74% de cacao	chocolat biologique	100 g	Carton,Aluminium	carton,aluminium	Moulin des Moines	moulin-des-moines	Snacks, Snacks sucrés, Chocolats, Chocolats noirs	en:snacks,en:sweet-snacks,en:chocolates,en:dark-chocolates					Bio, Éco-Emballages  	en:organic,fr:eco-emballages						Super U Express Antoine	France	pâte ce cacao, sucre de canne, beurre de cacao. Cacao : 74% minimum dans ce chocolat			Lait,Fruits à coque	en:milk,en:nuts		0		0		0			0			d	3	Sugary snacks	Chocolate products	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:dark-chocolates	https://static.openfoodfacts.org/images/products/334/743/700/4339/front_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/334/743/700/4339/front_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/334/743/700/4339/front_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/334/743/700/4339/front_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/334/743/700/4339/ingredients_fr.12.400.jpg	https://static.openfoodfacts.org/images/products/334/743/700/4339/ingredients_fr.12.200.jpg			2494		46.4	27.9																																			30.8	23.1									10.7	8.6				0.01	0.00393700787401575																																								74				17	17							
3258590000369	https://fr.openfoodfacts.org/produit/3258590000369	kiliweb	1510680762	1524388884	Chocolat Noisettes					Dardenne	dardenne	Snacks, Snacks sucrés, Chocolats, Chocolats au lait, Chocolats aux noisettes, Chocolats au lait aux noisettes	en:snacks,en:sweet-snacks,en:chocolates,en:milk-chocolates,en:chocolates-with-hazelnuts,en:milk-chocolate-with-hazelnuts					Bio  	en:organic							France	noisette* (30%), beurre de sucre de canne lait entier* (15%), masse de lait écrémé* (3,9%), vanille naturelle en poudre*. Cacao: 47% minimum. *ingrédients issus de l'agriculture biologique. (l)issu du commerce équitable. Peut contenir des traces d'autres fruits à coques. CB Ingredients: hazel- nut* (30%), cocoa cane whole milk* (15%), cocoa skim- med milk* (3,9%), natural vanilla*. Cocoa: 47% minimum. *ingredients from organic farming. (l)Fairtrade. May contain traces of Other nuts. NL Ingrediënten: hazelnoot* (30%), volle melk* (15%), magere melk* (3,9%), naturlijke vanille poeder*. Cacao: 47% minimum. *Ingrediënten van de biolo- gische landbouw. (l)Fairtrade, Kan sporen bevatten van andere noten soorten. DE Zutaten : Haselnüsse* (30%), Vollmilch* (15%), Magermilch* (3,9%), natürliches Vanillepulver*. Kakao: 47% min- destens. *Aus biologischer Anbau. (l)Aus fairem Handel. Kann Spuren von anderen Schalenfrüchten enthalten. IT Ingredienti: nocciole* (30%), burro di caca& zucchero di latte intero* (1 5%), massa di latte scremato* (3,9%), vaniglia naturale*. Cacao: 47% minimo. *ingredienti dall'agricoltura biologica. (l)Prodotto equosolidale. Può contenere tracce di altra frutta a guscio.		en:nuts		en:milk,en:nuts		0		0		0			0			d	3	Sugary snacks	Chocolate products	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:milk-chocolate-with-hazelnuts	https://static.openfoodfacts.org/images/products/325/859/000/0369/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/325/859/000/0369/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/325/859/000/0369/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/325/859/000/0369/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/325/859/000/0369/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/325/859/000/0369/ingredients_fr.7.200.jpg			2657		56	32																																			16	7.7										12				0	0																																						30		47				18	18							
9417871100042	https://fr.openfoodfacts.org/produit/9417871100042	kiliweb	1524217447	1524219741	Chocolat au Lait	Chocolat au Lait	210 g	métal,plastique	metal,plastique	Noa Noa	noa-noa	Snacks, Snacks sucrés, Chocolats, Chocolats au lait	en:snacks,en:sweet-snacks,en:chocolates,en:milk-chocolates			Polynésie française,Tahiti	polynesie-francaise,tahiti							Polynésie française,France		France, Polynésie française							0										d		Sugary snacks	Chocolate products	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:milk-chocolates	https://static.openfoodfacts.org/images/products/941/787/110/0042/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/941/787/110/0042/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/941/787/110/0042/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/941/787/110/0042/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/941/787/110/0042/ingredients_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/941/787/110/0042/ingredients_fr.8.200.jpg			1360		3	0																																			58	38										6				1	0.393700787401575																																								35				16	16							
